timepoint,mean_asd,std_asd,mean_tdc,std_tdc,is_top_asd,is_top_tdc
78,7.451662e-06,4.2535058e-07,7.4003365e-06,8.5243715e-07,False,False
79,7.693763e-06,7.265308e-07,7.3687697e-06,5.6382413e-07,True,False
80,7.2943426e-06,2.665462e-07,7.2291577e-06,5.539951e-07,False,False
81,7.465812e-06,6.115474e-07,7.610726e-06,8.2637655e-07,False,False
82,7.602563e-06,8.66655e-07,7.739899e-06,1.1164225e-06,False,True
83,7.749053e-06,4.1925406e-07,7.17668e-06,7.4304734e-07,True,False
84,7.571569e-06,4.6874786e-07,7.274357e-06,9.3811076e-07,False,False
85,7.4593177e-06,6.0418694e-07,7.268404e-06,8.2733106e-07,False,False
86,7.673225e-06,7.5639696e-07,7.384276e-06,9.957328e-07,True,False
87,7.280967e-06,5.520339e-07,7.4066606e-06,1.2293112e-06,False,False
88,7.611294e-06,8.5797285e-07,7.301821e-06,8.3894236e-07,False,False
